19,3,312.36,0.65,395.03,111.0,1,1,1.0
19,4,96.13,0.0,212.49,62.5,1,1,1.0
20,5,530.97,112.54,242.52999999999997,102.52,1,1,1.0
20,6,22.49,187.8,135.1,125.64999999999998,1,1,1.0
20,3,312.28,0.63,394.9200000000001,110.83,1,1,1.0
20,4,96.08,0.0,212.54000000000002,62.41,1,1,1.0
21,5,502.56,107.99,233.02000000000004,99.29,1,1,1.0
21,6,29.8,195.24,155.54999999999998,133.45999999999998,1,1,1.0
21,3,312.21,0.62,394.8,110.64,1,1,1.0
21,4,96.03,0.0,212.58,62.33,1,1,1.0
22,5,474.15,103.44,223.51999999999998,96.06,1,1,1.0
22,6,37.11,202.67,176.0,141.28,1,1,1.0
22,3,312.13,0.6,394.70000000000005,110.47,1,1,1.0
22,4,95.98,0.0,212.62,62.24,1,1,1.0
23,5,445.75,98.89,214.01,92.83,1,1,1.0
23,6,44.42,210.11,196.45999999999998,149.08999999999997,1,1,1.0
23,3,312.06,0.58,394.58,110.3,1,1,1.0
23,4,95.93,0.0,212.67000000000002,62.16,1,1,1.0
24,5,417.34,94.34,204.50000000000006,89.6,1,1,1.0
24,6,51.73,217.54,216.91,156.91,1,1,1.0
24,3,311.98,0.57,394.47,110.12,1,1,1.0
24,4,95.88,0.0,212.70999999999998,62.07,1,1,1.0
25,5,388.93,89.8,194.99999999999994,86.36,1,1,1.0
25,6,59.04,224.98,237.35999999999999,164.72,1,1,1.0
25,3,311.9,0.55,394.37,109.95,1,1,1.0
25,4,95.83,0.0,212.75,61.99,1,1,1.0
26,5,360.52,85.25,185.49,83.13,1,1,1.0
26,6,84.92,235.69,255.63,176.91000000000003,1,1,1.0
26,3,311.83,0.54,394.25000000000006,109.75999999999999,1,1,1.0
26,4,95.78,0.0,212.79,61.9,1,1,1.0
27,5,332.11,80.7,175.99,79.89999999999999,1,1,1.0
27,6,110.8,246.4,273.9,189.1,1,1,1.0
27,3,311.75,0.52,394.14,109.59,1,1,1.0
27,4,95.73,0.0,212.83999999999997,61.82,1,1,1.0
28,5,314.32,77.76,171.44,78.18999999999998,1,1,1.0
28,6,141.6,259.7,295.4,202.8,1,1,1.0
28,3,311.67,0.5,394.04,109.42,1,1,1.0
28,4,95.68,0.0,212.88,61.73,1,1,1.0
29,5,296.52,74.83,166.90000000000003,76.47000000000001,1,1,1.0
29,6,177.35,275.55,319.95000000000005,216.5,1,1,1.0
29,3,311.6,0.49,393.91999999999996,109.24000000000001,1,1,1.0
29,4,95.63,0.0,212.92000000000002,61.64,1,1,1.0
29,7,912.34,177.5,47.65999999999997,74.86000000000001,1,1,1.0
30,5,278.73,71.9,162.34999999999997,74.75,1,1,1.0
30,6,213.1,291.4,344.5,230.20000000000005,1,1,1.0
30,3,311.52,0.47,393.81000000000006,109.07000000000001,1,1,1.0
30,4,95.59,0.0,212.96,61.56,1,1,1.0
30,7,866.7,175.2,93.29999999999995,77.16000000000003,1,1,1.0
31,5,260.93,68.97,157.81,73.03,1,1,1.0
31,6,255.0,307.9,374.9,232.0,1,1,1.0
31,3,311.45,0.46,393.7,108.89,1,1,1.0
31,4,95.54,0.0,213.0,61.47,1,1,1.0
31,7,819.9,157.7,140.10000000000002,94.66000000000003,1,1,1.0
32,5,243.14,66.04,153.26,71.30999999999999,1,1,1.0
32,6,298.8,326.3,393.09999999999997,213.56,1,1,1.0
32,3,311.37,0.44,393.59000000000003,108.71000000000001,1,1,1.0
32,4,95.49,0.0,213.03999999999996,61.39,1,1,1.0
32,7,774.3,147.2,185.70000000000005,105.16000000000003,1,1,1.0
33,5,225.35,63.1,148.71,69.6,1,1,1.0
33,6,349.0,347.4,423.6,192.40999999999997,1,1,1.0
33,3,311.29,0.43,393.47999999999996,108.52999999999999,1,1,1.0
33,4,95.44,0.0,213.08999999999997,61.3,1,1,1.0
33,7,729.8,129.7,230.20000000000005,116.80000000000001,1,1,1.0
34,5,207.55,60.17,144.17000000000002,67.88000000000001,1,1,1.0
34,6,406.6,370.8,454.6,168.96999999999997,1,1,1.0
34,3,311.22,0.41,393.37,108.36,1,1,1.0
34,4,95.39,0.0,213.13,61.22,1,1,1.0
34,7,687.69,121.5,248.90999999999997,113.30000000000001,1,1,1.0
35,5,189.76,57.24,139.62,66.16,1,1,1.0
35,6,480.53,397.07,430.27,142.65000000000003,1,1,1.0
35,3,311.14,0.39,393.26,108.19,1,1,1.0
35,4,95.34,0.0,213.17,61.13,1,1,1.0
35,7,649.09,115.65,240.70999999999992,105.15,1,1,1.0
36,5,171.97,54.31,135.07000000000002,64.44,1,1,1.0
36,6,546.4,423.33,397.1,116.34999999999997,1,1,1.0
36,3,311.07,0.38,393.14000000000004,108.01,1,1,1.0
36,4,95.29,0.0,213.21999999999997,61.05,1,1,1.0
36,7,612.8,109.8,233.70000000000005,102.81000000000002,1,1,1.0
37,5,154.17,51.38,130.53,62.71999999999999,1,1,1.0
37,6,628.4,449.6,331.6,90.02999999999997,1,1,1.0
37,3,310.99,0.36,393.03999999999996,107.83,1,1,1.0
37,4,95.24,0.0,213.26,60.96,1,1,1.0
37,7,575.64,100.4,226.56000000000006,100.19999999999999,1,1,1.0
38,5,139.01,48.34,130.51999999999998,62.72999999999999,1,1,1.0
38,6,729.8,476.7,230.20000000000005,62.93000000000001,1,1,1.0
38,3,310.91,0.35,392.93,107.65,1,1,1.0
38,4,95.19,0.0,213.3,60.88,1,1,1.0
38,7,543.7,94.53,214.0999999999999,94.97,1,1,1.0
39,5,123.84,43.29,130.53,62.720000000000006,1,1,1.0
39,6,856.5,516.0,103.5,23.629999999999995,1,1,1.0
39,3,310.84,0.33,392.81,107.48,1,1,1.0
39,4,95.14,0.0,213.35000000000002,60.79,1,1,1.0
39,7,512.4,88.0,207.5,93.66999999999999,1,1,1.0
40,5,113.0,42.2,119.5,60.7,1,1,1.0
40,3,310.76,0.32,392.71000000000004,107.30000000000001,1,1,1.0
40,4,95.09,0.0,213.39000000000001,60.71,1,1,1.0
40,7,482.4,84.1,200.95000000000005,89.70000000000002,1,1,1.0
41,5,102.14,40.68,117.11999999999999,59.38999999999999,1,1,1.0
41,3,310.69,0.3,392.59,107.13000000000001,1,1,1.0
41,4,95.04,0.0,213.43,60.62,1,1,1.0
41,7,449.1,78.9,197.0,86.5,1,1,1.0
42,5,91.28,39.17,114.74000000000001,58.06999999999999,1,1,1.0
42,3,310.61,0.28,392.48,106.95,1,1,1.0
42,4,94.99,0.0,213.46999999999997,60.54,1,1,1.0
42,7,426.97,75.65,190.80999999999995,84.31,1,1,1.0
43,5,80.42,37.65,112.36,56.76,1,1,1.0
43,3,310.53,0.27,392.38,106.77000000000001,1,1,1.0
43,4,94.94,0.0,213.51999999999998,60.45,1,1,1.0
43,7,404.84,72.4,184.62000000000006,82.12,1,1,1.0
44,5,69.56,36.13,109.97999999999999,55.449999999999996,1,1,1.0
44,3,310.46,0.25,392.26000000000005,106.6,1,1,1.0
44,4,94.89,0.0,213.56,60.37,1,1,1.0
44,7,382.71,69.15,178.43,79.93,1,1,1.0
45,5,58.7,34.62,107.60000000000001,54.13,1,1,1.0
45,3,310.38,0.24,392.15,106.42,1,1,1.0
45,4,94.84,0.0,213.6,60.28,1,1,1.0
45,7,360.58,65.9,172.24000000000007,77.73999999999998,1,1,1.0
46,5,47.84,33.1,105.22,52.82,1,1,1.0
46,3,310.3,0.22,392.05,106.25,1,1,1.0
46,4,94.79,0.0,213.64999999999998,60.19,1,1,1.0
46,7,338.45,62.65,166.05,75.54999999999998,1,1,1.0
47,5,36.98,31.58,102.84,51.510000000000005,1,1,1.0
47,3,310.23,0.21,391.92999999999995,106.07000000000001,1,1,1.0
47,4,94.74,0.0,213.69,60.11,1,1,1.0
47,7,316.32,59.4,159.86,73.35999999999999,1,1,1.0
48,5,26.12,30.07,100.46,50.190000000000005,1,1,1.0
48,3,310.15,0.19,391.82000000000005,105.89,1,1,1.0
48,4,94.69,0.0,213.73000000000002,60.02,1,1,1.0
48,7,294.19,56.15,153.67000000000002,71.16999999999999,1,1,1.0
49,5,15.26,28.55,98.08,48.88000000000001,1,1,1.0
49,3,310.08,0.17,391.71,105.72,1,1,1.0
49,4,94.64,0.0,213.78000000000003,59.94,1,1,1.0
49,7,272.06,52.9,147.48000000000002,68.97999999999999,1,1,1.0
50,5,4.4,27.04,95.69999999999999,47.559999999999995,1,1,1.0
50,3,310.0,0.16,391.6,105.54,1,1,1.0
50,4,94.59,0.0,213.82000000000002,59.85,1,1,1.0
50,7,249.93,49.65,141.29000000000002,66.78999999999999,1,1,1.0
51,5,0.0,25.6,88.6,47.9,1,1,1.0
51,3,310.03,0.14,391.59000000000003,105.57,1,1,1.0
51,4,94.55,0.0,213.84999999999997,59.77,1,1,1.0
51,7,227.8,46.4,135.09999999999997,64.6,1,1,1.0
52,5,0.0,22.8,79.0,46.900000000000006,1,1,1.0
52,3,310.06,0.13,391.58,105.59,1,1,1.0
52,4,94.5,0.0,213.89999999999998,59.68,1,1,1.0
52,7,213.63,44.76,131.49,63.53000000000001,1,1,1.0
53,5,0.0,20.0,67.6,47.8,1,1,1.0
53,3,310.08,0.11,391.58,105.62,1,1,1.0
53,4,94.45,0.0,213.94,59.6,1,1,1.0
53,7,199.47,43.11,127.86999999999998,62.47,1,1,1.0
54,5,0.0,20.0,60.5,46.2,1,1,1.0
54,3,310.11,0.09,391.56999999999994,105.64999999999999,1,1,1.0
54,4,94.4,0.0,213.98,59.51,1,1,1.0
54,7,185.3,41.47,124.26999999999998,61.400000000000006,1,1,1.0
55,5,0.0,19.3,51.0,43.7,1,1,1.0
55,3,310.14,0.08,391.56000000000006,105.67,1,1,1.0
55,4,94.35,0.0,214.03,59.43,1,1,1.0
55,7,171.13,39.82,120.66000000000003,60.339999999999996,1,1,1.0
56,5,0.0,19.0,41.1,41.5,1,1,1.0
56,3,310.17,0.06,391.55,105.7,1,1,1.0
56,4,94.3,0.0,214.07,59.34,1,1,1.0
56,7,156.97,38.18,117.03999999999999,59.26,1,1,1.0
57,5,0.0,18.3,31.9,41.900000000000006,1,1,1.0
57,3,310.19,0.05,391.55,105.72,1,1,1.0
57,4,94.25,0.0,214.11,59.26,1,1,1.0
57,7,142.8,36.53,113.43,58.2,1,1,1.0
58,5,0.0,20.9,23.7,36.9,1,1,1.0
58,3,310.22,0.03,391.53999999999996,105.75,1,1,1.0
58,4,94.2,0.0,214.15000000000003,59.17,1,1,1.0
58,7,128.63,34.89,109.83000000000001,57.129999999999995,1,1,1.0
59,5,0.0,25.8,15.0,29.400000000000002,1,1,1.0
59,3,310.25,0.02,391.53,105.77000000000001,1,1,1.0
59,4,94.15,0.0,214.20000000000002,59.09,1,1,1.0
59,7,114.47,33.24,106.21000000000001,56.07,1,1,1.0
60,5,0.0,25.8,7.2,28.499999999999996,1,1,1.0
60,3,310.28,0.0,391.52,105.8,1,1,1.0
60,4,94.1,0.0,214.23999999999998,59.0,1,1,1.0
60,7,100.3,31.6,102.60000000000001,54.99999999999999,1,1,1.0
